,Year,Country_of_origin,Country_of_origin_(ISO),Country_of_asylum,Country_of_asylum_(ISO),Female_0_-_4,Female_5_-_11,Female_12_-_17,Female_18_-_59,Female_60,Female_total,Male_0_-_4,Male_5_-_11,Male_12_-_17,Male_18_-_59,Male_60,Male_total,Total
726,2014,Syrian Arab Rep.,SYR,Estonia,EST,0,0,0,0,0,0,0,0,0,11,0,11,11
727,2014,Syrian Arab Rep.,SYR,Ethiopia,ETH,0,0,8,0,0,8,0,0,0,0,0,0,8
728,2014,Syrian Arab Rep.,SYR,Finland,FIN,0,0,0,0,0,0,0,0,0,0,0,0,493
729,2014,Syrian Arab Rep.,SYR,France,FRA,0,0,0,0,0,1134,0,0,0,0,0,1748,4121
730,2014,Syrian Arab Rep.,SYR,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,5902
731,2014,Syrian Arab Rep.,SYR,Georgia,GEO,0,5,0,18,0,23,9,0,7,51,0,67,505
732,2014,Syrian Arab Rep.,SYR,Germany,DEU,2862,3796,2304,13410,1137,23509,3027,4253,3317,35445,1034,47076,70585
733,2014,Syrian Arab Rep.,SYR,Ghana,GHA,5,5,5,17,0,32,6,8,5,27,0,46,78
734,2014,Syrian Arab Rep.,SYR,Greece,GRC,0,0,0,0,0,0,0,0,0,0,0,0,4095
735,2014,Syrian Arab Rep.,SYR,Croatia,HRV,0,0,0,9,0,9,0,5,0,14,0,19,28
736,2014,Syrian Arab Rep.,SYR,Hungary,HUN,0,0,0,0,0,0,0,0,0,0,0,0,1157
737,2014,Syrian Arab Rep.,SYR,Iceland,ISL,0,0,0,0,0,0,0,0,0,0,0,0,12
738,2014,Syrian Arab Rep.,SYR,Cote d'Ivoire,CIV,0,0,0,9,0,9,0,0,0,12,0,12,21
739,2014,Syrian Arab Rep.,SYR,India,IND,0,0,0,13,0,13,0,6,12,14,0,32,45
740,2014,Syrian Arab Rep.,SYR,Indonesia,IDN,8,10,0,7,0,25,5,0,6,46,0,57,82
741,2014,Syrian Arab Rep.,SYR,Ireland,IRL,0,0,0,0,0,0,0,0,0,0,0,0,187
742,2014,Syrian Arab Rep.,SYR,Iraq,IRQ,18298,18970,13408,47799,2280,100755,18864,20062,18088,74509,1917,133440,235420
743,2014,Syrian Arab Rep.,SYR,Italy,ITA,0,0,0,0,0,0,0,0,0,0,0,0,1475
744,2014,Syrian Arab Rep.,SYR,Jamaica,JAM,0,0,0,0,0,0,5,0,0,0,0,5,5
745,2014,Syrian Arab Rep.,SYR,Jordan,JOR,51833,64223,40616,147125,12634,316431,54699,67760,43277,131825,9120,306681,623112
746,2014,Syrian Arab Rep.,SYR,Japan,JPN,0,0,0,0,0,13,0,0,0,0,0,28,53
747,2014,Syrian Arab Rep.,SYR,Kazakhstan,KAZ,0,0,6,6,0,12,0,0,0,29,0,29,41
748,2014,Syrian Arab Rep.,SYR,Kenya,KEN,0,5,0,0,0,5,0,0,0,0,0,0,5
749,2014,Syrian Arab Rep.,SYR,Kyrgyzstan,KGZ,0,5,7,9,0,21,0,9,6,37,0,52,73
750,2014,Syrian Arab Rep.,SYR,Rep. of Korea,KOR,14,8,0,23,0,45,17,12,7,491,0,527,572
751,2014,Syrian Arab Rep.,SYR,Kuwait,KWT,0,0,0,0,0,0,0,0,0,0,0,0,22
752,2014,Syrian Arab Rep.,SYR,Liberia,LBR,0,0,0,0,0,0,0,0,0,6,0,6,6
753,2014,Syrian Arab Rep.,SYR,Libya,LBY,1164,1828,939,4232,182,8345,1169,2134,1183,5609,213,10308,18653
754,2014,Syrian Arab Rep.,SYR,Lebanon,LBN,104398,125064,72670,286717,18295,607144,107294,130836,72867,216056,13714,540767,1147911
755,2014,Syrian Arab Rep.,SYR,Liechtenstein,LIE,0,0,0,0,0,0,0,0,0,0,0,0,5
756,2014,Syrian Arab Rep.,SYR,Sri Lanka,LKA,0,0,0,0,0,0,0,5,5,0,0,10,10
757,2014,Syrian Arab Rep.,SYR,Lithuania,LTU,0,0,0,5,0,5,0,0,5,0,0,5,25
758,2014,Syrian Arab Rep.,SYR,Luxembourg,LUX,0,0,0,0,0,46,0,0,0,0,0,73,119
759,2014,Syrian Arab Rep.,SYR,Latvia,LVA,7,0,0,0,0,7,0,0,0,62,0,62,69
760,2014,Syrian Arab Rep.,SYR,Mauritania,MRT,7,0,0,26,5,38,13,5,0,34,5,57,95
761,2014,Syrian Arab Rep.,SYR,North Macedonia,MKD,8,11,5,44,0,68,5,15,18,553,5,596,664
762,2014,Syrian Arab Rep.,SYR,Rep. of Moldova,MDA,5,6,5,32,5,53,0,9,5,136,5,155,208
763,2014,Syrian Arab Rep.,SYR,Mexico,MEX,0,0,0,0,0,0,0,0,0,0,0,0,19
764,2014,Syrian Arab Rep.,SYR,Mali,MLI,0,6,0,0,0,6,0,5,0,5,0,10,16
765,2014,Syrian Arab Rep.,SYR,Malaysia,MYS,30,35,38,204,9,316,51,72,50,477,11,661,977
766,2014,Syrian Arab Rep.,SYR,Montenegro,MNE,0,0,0,8,0,8,0,0,0,28,0,28,36
767,2014,Syrian Arab Rep.,SYR,Mongolia,MNG,0,0,0,0,0,0,5,0,0,0,0,5,5
768,2014,Syrian Arab Rep.,SYR,Morocco,MAR,46,56,34,125,10,271,41,57,44,228,6,376,647
769,2014,Syrian Arab Rep.,SYR,Malta,MLT,0,0,0,0,0,0,0,0,0,0,0,0,1081
770,2014,Syrian Arab Rep.,SYR,Netherlands,NLD,0,0,0,0,0,0,0,0,0,0,0,0,11015
771,2014,Syrian Arab Rep.,SYR,Niger,NER,0,6,0,0,0,6,0,0,0,0,0,0,6
772,2014,Syrian Arab Rep.,SYR,Nigeria,NGA,6,0,0,0,0,6,0,0,0,22,0,22,28
773,2014,Syrian Arab Rep.,SYR,Norway,NOR,0,0,0,0,0,0,0,0,0,0,0,0,3396
774,2014,Syrian Arab Rep.,SYR,Nauru,NRU,0,0,0,0,0,0,0,0,0,0,0,0,5
775,2014,Syrian Arab Rep.,SYR,New Zealand,NZL,0,0,0,0,0,0,0,0,0,0,0,0,54
776,2014,Syrian Arab Rep.,SYR,Oman,OMN,0,0,0,13,0,13,0,0,0,0,0,0,13
777,2014,Syrian Arab Rep.,SYR,Pakistan,PAK,0,0,0,7,0,7,0,0,0,7,0,7,14
778,2014,Syrian Arab Rep.,SYR,Paraguay,PRY,0,7,0,0,0,7,0,0,0,9,0,9,16
779,2014,Syrian Arab Rep.,SYR,Peru,PER,0,0,0,6,0,6,0,0,0,14,0,14,20
780,2014,Syrian Arab Rep.,SYR,Philippines,PHL,0,0,0,8,0,8,0,0,0,44,0,44,52
781,2014,Syrian Arab Rep.,SYR,Poland,POL,0,0,0,0,0,0,0,0,0,0,0,0,274
782,2014,Syrian Arab Rep.,SYR,Portugal,PRT,0,0,0,0,0,0,0,0,0,0,0,0,30
783,2014,Syrian Arab Rep.,SYR,Qatar,QAT,5,0,0,9,0,14,0,0,0,0,0,0,14
784,2014,Syrian Arab Rep.,SYR,Romania,ROU,51,66,39,248,16,441,79,70,58,634,17,951,1392
785,2014,Syrian Arab Rep.,SYR,South Africa,ZAF,0,0,0,0,0,9,0,0,0,0,0,19,65
786,2014,Syrian Arab Rep.,SYR,Russian Federation,RUS,0,0,0,0,0,0,0,0,0,0,0,0,2340
787,2014,Syrian Arab Rep.,SYR,Saudi Arabia,SAU,0,0,7,6,0,13,0,0,11,5,0,16,29
788,2014,Syrian Arab Rep.,SYR,Senegal,SEN,0,0,0,7,0,7,0,9,0,5,0,14,21
789,2014,Syrian Arab Rep.,SYR,Somalia,SOM,5,7,5,13,0,30,7,6,5,15,0,33,63
790,2014,Syrian Arab Rep.,SYR,Spain,ESP,0,0,0,0,0,0,0,0,0,0,0,0,2117
791,2014,Syrian Arab Rep.,SYR,Serbia and Kosovo: S/RES/1244 (1999),SRB,0,5,0,12,0,17,5,5,16,199,0,225,242
792,2014,Syrian Arab Rep.,SYR,Sudan,SDN,70,95,54,238,10,467,69,102,56,325,16,568,1035
793,2014,Syrian Arab Rep.,SYR,Slovakia,SVK,0,0,0,0,0,0,0,0,0,0,0,0,40
794,2014,Syrian Arab Rep.,SYR,Slovenia,SVN,0,0,0,8,0,8,0,0,0,20,0,20,28
795,2014,Syrian Arab Rep.,SYR,Sweden,SWE,0,0,0,0,0,0,0,0,0,0,0,0,53296
796,2014,Syrian Arab Rep.,SYR,Switzerland,CHE,431,540,316,1630,154,3657,478,601,425,2321,117,4813,8662
797,2014,Syrian Arab Rep.,SYR,Thailand,THA,10,14,0,50,5,79,11,5,5,150,0,171,250
798,2014,Syrian Arab Rep.,SYR,Togo,TGO,0,0,0,0,0,0,0,0,0,6,0,6,6
799,2014,Syrian Arab Rep.,SYR,Trinidad and Tobago,TTO,0,0,0,0,0,0,5,0,0,15,0,20,20
800,2014,Syrian Arab Rep.,SYR,Tunisia,TUN,23,43,24,100,5,195,21,60,24,137,0,242,557
801,2014,Syrian Arab Rep.,SYR,Turkey,TUR,22372,23173,16201,50744,4054,116544,24329,24490,16973,50386,3980,120158,1558106
802,2014,Syrian Arab Rep.,SYR,United Arab Emirates,ARE,0,5,7,7,0,19,0,0,6,15,0,21,40
803,2014,Syrian Arab Rep.,SYR,Uganda,UGA,0,0,5,0,0,5,0,0,0,8,0,8,13
804,2014,Syrian Arab Rep.,SYR,Ukraine,UKR,0,0,0,0,0,149,0,0,0,0,0,445,935
805,2014,Syrian Arab Rep.,SYR,Uruguay,URY,5,5,10,8,0,28,6,7,5,13,0,31,59
806,2014,Syrian Arab Rep.,SYR,United States of America,USA,0,0,0,0,0,0,0,0,0,0,0,0,7052
807,2014,Syrian Arab Rep.,SYR,Yemen,YEM,245,342,193,740,31,1551,250,327,217,915,55,1764,3315
808,2014,Syrian Arab Rep.,SYR,Zambia,ZMB,0,0,0,0,0,0,0,0,0,9,0,9,9
809,2015,Syrian Arab Rep.,SYR,Albania,ALB,0,0,0,0,0,0,0,0,0,5,0,5,5
810,2015,Syrian Arab Rep.,SYR,Algeria,DZA,402,405,232,1087,35,2161,446,444,331,2781,48,4050,6211
811,2015,Syrian Arab Rep.,SYR,Antigua and Barbuda,ATG,0,0,0,0,0,0,0,0,0,15,0,15,15
812,2015,Syrian Arab Rep.,SYR,Egypt,EGY,6616,11136,6889,30497,2529,57667,7016,11794,7360,31184,2612,59966,117633
813,2015,Syrian Arab Rep.,SYR,Argentina,ARG,5,12,17,102,12,148,11,25,22,153,15,226,374
814,2015,Syrian Arab Rep.,SYR,Armenia,ARM,18,38,29,167,33,8285,21,36,38,204,39,8338,16623
815,2015,Syrian Arab Rep.,SYR,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,434
816,2015,Syrian Arab Rep.,SYR,Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,33563
817,2015,Syrian Arab Rep.,SYR,Azerbaijan,AZE,0,0,0,0,0,0,0,0,0,8,0,8,15
818,2015,Syrian Arab Rep.,SYR,Belgium,BEL,0,0,0,0,0,1615,0,0,0,0,0,2624,8109
819,2015,Syrian Arab Rep.,SYR,Belarus,BLR,9,0,0,18,0,27,0,6,0,112,0,118,145
820,2015,Syrian Arab Rep.,SYR,Bolivia (Plurinational State of),BOL,0,0,0,6,0,6,0,0,0,0,0,0,6
821,2015,Syrian Arab Rep.,SYR,Brazil,BRA,0,236,64,708,53,1061,0,281,120,1903,60,2364,3425
822,2015,Syrian Arab Rep.,SYR,Bosnia and Herzegovina,BIH,0,0,0,8,0,8,0,0,0,11,0,11,19
823,2015,Syrian Arab Rep.,SYR,Bulgaria,BGR,0,0,0,0,0,660,0,0,0,0,0,1023,15502
824,2015,Syrian Arab Rep.,SYR,Canada,CAN,7,9,9,60,27,112,9,11,10,65,20,115,1748
825,2015,Syrian Arab Rep.,SYR,Central African Rep.,CAF,0,0,8,0,0,8,0,0,0,0,0,0,8
826,2015,Syrian Arab Rep.,SYR,Chad,TCD,0,0,0,6,0,6,0,5,0,17,0,22,28
827,2015,Syrian Arab Rep.,SYR,China,CHN,8,0,0,5,0,13,0,7,8,5,0,20,33
828,2015,Syrian Arab Rep.,SYR,Chile,CHL,0,0,0,0,0,0,0,0,0,0,0,0,24
829,2015,Syrian Arab Rep.,SYR,Cameroon,CMR,0,5,0,5,0,10,0,0,0,14,0,14,24
830,2015,Syrian Arab Rep.,SYR,Congo,COG,5,5,0,0,0,10,0,0,0,0,0,0,10
831,2015,Syrian Arab Rep.,SYR,Dem. Rep. of the Congo,COD,0,0,0,0,0,0,0,0,0,7,0,7,7
832,2015,Syrian Arab Rep.,SYR,Colombia,COL,0,0,0,0,0,0,0,0,0,7,0,7,7
833,2015,Syrian Arab Rep.,SYR,Costa Rica,CRI,0,0,0,0,0,0,0,0,0,0,0,0,8
834,2015,Syrian Arab Rep.,SYR,Cuba,CUB,0,5,5,13,0,23,0,5,0,15,0,20,43
835,2015,Syrian Arab Rep.,SYR,Curacao ,CUW,0,5,0,0,0,5,0,0,0,0,0,0,5
836,2015,Syrian Arab Rep.,SYR,Cyprus,CYP,0,0,0,0,0,0,0,0,0,0,0,0,3802
837,2015,Syrian Arab Rep.,SYR,Czechia,CZE,0,0,0,0,0,0,0,0,0,0,0,0,407
838,2015,Syrian Arab Rep.,SYR,Denmark,DNK,0,0,0,0,0,0,0,0,0,0,0,0,13813
839,2015,Syrian Arab Rep.,SYR,Djibouti,DJI,0,0,0,0,0,0,0,0,0,5,0,5,5
840,2015,Syrian Arab Rep.,SYR,Ecuador,ECU,0,0,0,7,0,7,0,0,5,5,0,10,17
841,2015,Syrian Arab Rep.,SYR,Estonia,EST,0,0,0,0,0,0,0,0,0,6,0,6,6
842,2015,Syrian Arab Rep.,SYR,Ethiopia,ETH,0,0,0,0,0,0,0,0,0,24,0,24,24
843,2015,Syrian Arab Rep.,SYR,Finland,FIN,0,0,0,0,0,0,0,0,0,0,0,0,1270
844,2015,Syrian Arab Rep.,SYR,France,FRA,0,0,0,0,0,2110,0,0,0,0,0,3069,7890
845,2015,Syrian Arab Rep.,SYR,United Kingdom of Great Britain and Northern Ireland,GBR,0,0,0,0,0,0,0,0,0,0,0,0,8144
846,2015,Syrian Arab Rep.,SYR,Georgia,GEO,9,38,13,122,23,205,18,30,27,176,28,279,484
847,2015,Syrian Arab Rep.,SYR,Germany,DEU,7153,9112,5233,32809,2099,56406,7748,10830,9982,110145,2075,140780,197186
848,2015,Syrian Arab Rep.,SYR,Ghana,GHA,0,0,30,0,0,30,0,5,23,38,0,66,96
849,2015,Syrian Arab Rep.,SYR,Greece,GRC,0,0,0,0,0,0,0,0,0,0,0,0,9549
850,2015,Syrian Arab Rep.,SYR,Croatia,HRV,0,0,0,9,0,9,0,5,0,14,0,19,28
851,2015,Syrian Arab Rep.,SYR,Hungary,HUN,0,0,0,0,0,0,0,0,0,0,0,48,19082
852,2015,Syrian Arab Rep.,SYR,Iceland,ISL,0,0,0,0,0,0,0,0,0,0,0,0,37
853,2015,Syrian Arab Rep.,SYR,Cote d'Ivoire,CIV,0,0,5,5,0,10,0,5,8,5,0,18,28
854,2015,Syrian Arab Rep.,SYR,India,IND,5,0,0,15,0,20,0,7,0,34,0,41,61
855,2015,Syrian Arab Rep.,SYR,Indonesia,IDN,15,17,0,0,0,32,0,10,13,36,0,59,91
856,2015,Syrian Arab Rep.,SYR,Ireland,IRL,0,5,10,30,6,51,0,5,5,94,5,109,160
857,2015,Syrian Arab Rep.,SYR,Iraq,IRQ,17983,18946,11301,55610,3045,106885,18566,19933,13996,82589,2672,137756,244641
858,2015,Syrian Arab Rep.,SYR,Italy,ITA,0,0,0,0,0,0,0,0,0,0,0,0,1706
859,2015,Syrian Arab Rep.,SYR,Jamaica,JAM,0,0,0,0,0,0,5,0,0,0,0,5,5
860,2015,Syrian Arab Rep.,SYR,Jordan,JOR,47134,67643,41629,149579,13453,319438,49724,71487,43927,133962,9685,308785,628223
861,2015,Syrian Arab Rep.,SYR,Japan,JPN,0,0,0,0,0,0,0,0,0,0,0,0,59
862,2015,Syrian Arab Rep.,SYR,Kazakhstan,KAZ,0,0,0,6,0,6,0,0,5,29,0,34,40
863,2015,Syrian Arab Rep.,SYR,Kenya,KEN,0,0,0,0,0,0,0,0,9,8,0,17,17
864,2015,Syrian Arab Rep.,SYR,Kyrgyzstan,KGZ,0,0,7,11,0,18,5,8,0,36,0,49,67
865,2015,Syrian Arab Rep.,SYR,Rep. of Korea,KOR,37,43,16,101,0,197,31,30,43,650,0,754,957
866,2015,Syrian Arab Rep.,SYR,Kuwait,KWT,0,0,6,6,0,12,0,0,0,8,0,8,20
867,2015,Syrian Arab Rep.,SYR,Liberia,LBR,0,0,0,0,0,0,0,0,0,11,0,11,11
868,2015,Syrian Arab Rep.,SYR,Libya,LBY,828,1966,1005,4474,199,8472,853,2135,1129,5856,243,10216,18688
869,2015,Syrian Arab Rep.,SYR,Lebanon,LBN,95463,116578,65823,256675,15372,549911,99684,122887,67918,210231,12072,512792,1062703
870,2015,Syrian Arab Rep.,SYR,Liechtenstein,LIE,0,0,0,0,0,0,0,0,0,0,0,0,23
871,2015,Syrian Arab Rep.,SYR,Sri Lanka,LKA,0,6,0,0,0,6,0,0,5,5,0,10,16
872,2015,Syrian Arab Rep.,SYR,Lithuania,LTU,0,0,0,0,0,0,0,0,5,12,0,17,28
873,2015,Syrian Arab Rep.,SYR,Luxembourg,LUX,0,0,0,0,0,277,0,0,0,0,0,491,768
874,2015,Syrian Arab Rep.,SYR,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,70
875,2015,Syrian Arab Rep.,SYR,Mauritania,MRT,17,27,26,77,5,152,11,24,23,107,5,170,322
876,2015,Syrian Arab Rep.,SYR,North Macedonia,MKD,0,0,0,5,0,5,0,6,5,0,0,11,16
877,2015,Syrian Arab Rep.,SYR,Rep. of Moldova,MDA,8,7,5,33,0,53,0,11,6,139,5,161,214
878,2015,Syrian Arab Rep.,SYR,Mexico,MEX,0,0,0,0,0,0,0,0,0,0,0,0,18
879,2015,Syrian Arab Rep.,SYR,Mali,MLI,8,10,0,26,0,44,7,10,5,25,0,47,91
880,2015,Syrian Arab Rep.,SYR,Malaysia,MYS,42,69,47,275,21,454,62,98,73,592,23,848,1302
881,2015,Syrian Arab Rep.,SYR,Morocco,MAR,242,260,154,553,32,1241,230,276,192,648,32,1378,2619
882,2015,Syrian Arab Rep.,SYR,Malta,MLT,0,0,0,0,0,0,0,0,0,0,0,0,1488
883,2015,Syrian Arab Rep.,SYR,Netherlands,NLD,0,0,0,0,0,0,0,0,0,0,0,0,28902
884,2015,Syrian Arab Rep.,SYR,Niger,NER,0,6,0,0,0,6,0,0,0,0,0,0,6
885,2015,Syrian Arab Rep.,SYR,Nigeria,NGA,0,0,0,13,0,13,5,0,5,50,0,60,73
886,2015,Syrian Arab Rep.,SYR,Norway,NOR,0,0,0,0,0,0,0,0,0,0,0,0,13249
887,2015,Syrian Arab Rep.,SYR,Nauru,NRU,0,0,0,0,0,0,0,0,0,0,0,0,5
